SA2_CODE21,SA2_NAME21,population,IRSD_score,IRSD_decile,library_count,libraries_per_10000
303011049,Carina,11826.0,1058.0,8.0,0.0,0.0
303011050,Carina Heights,6884.0,1026.0,6.0,0.0,0.0
303011051,Carindale,16504.0,1086.0,9.0,0.0,0.0
303021052,Annerley,11935.0,1036.0,7.0,0.0,0.0
303021053,Coorparoo,17810.0,1078.0,9.0,0.0,0.0
303021054,Fairfield - Dutton Park,5008.0,1039.0,7.0,0.0,0.0
303021055,Greenslopes,10524.0,1056.0,8.0,0.0,0.0
303021056,Holland Park,8895.0,1048.0,7.0,0.0,0.0
303021057,Holland Park West,6419.0,1072.0,9.0,0.0,0.0
303021058,Woolloongabba,8597.0,1041.0,7.0,0.0,0.0
303021059,Yeronga,10200.0,1072.0,9.0,0.0,0.0
303031060,Eight Mile Plains,15186.0,1028.0,6.0,0.0,0.0
303031061,Macgregor (Qld),5979.0,970.0,3.0,0.0,0.0
303031062,Mansfield (Qld),8880.0,1026.0,6.0,0.0,0.0
303031063,Mount Gravatt,15873.0,1035.0,7.0,0.0,0.0
303031064,Rochedale - Burbank,11020.0,1084.0,9.0,0.0,0.0
303031065,Upper Mount Gravatt,10988.0,1006.0,5.0,0.0,0.0
303031066,Wishart,11444.0,1042.0,7.0,0.0,0.0
303041067,Coopers Plains,5704.0,975.0,4.0,0.0,0.0
303041068,Moorooka,10825.0,1035.0,7.0,0.0,0.0
303041069,Robertson,4870.0,989.0,4.0,0.0,0.0
303041070,Salisbury - Nathan,7562.0,1049.0,8.0,0.0,0.0
303041071,Tarragindi,10944.0,1100.0,10.0,0.0,0.0
303051072,Algester,9020.0,998.0,5.0,0.0,0.0
303051073,Calamvale - Stretton,22845.0,1028.0,6.0,0.0,0.0
303051074,Pallara - Willawong,10220.0,1056.0,8.0,0.0,0.0
303051075,Parkinson - Drewvale,16095.0,1047.0,7.0,0.0,0.0
303051076,Rocklea - Acacia Ridge,9711.0,883.0,1.0,0.0,0.0
303061077,Kuraby,9025.0,1028.0,6.0,0.0,0.0
303061078,Runcorn,14046.0,995.0,5.0,0.0,0.0
303061079,Sunnybank,9033.0,948.0,3.0,0.0,0.0
303061080,Sunnybank Hills,18085.0,982.0,4.0,0.0,0.0
304011081,Jindalee - Mount Ommaney,7645.0,1083.0,9.0,0.0,0.0
304011082,Middle Park - Jamboree Heights,7086.0,1070.0,9.0,0.0,0.0
304011083,Riverhills,4121.0,1059.0,8.0,0.0,0.0
304011084,Seventeen Mile Rocks - Sinnamon,9716.0,1091.0,10.0,0.0,0.0
304011085,Westlake,4444.0,1102.0,10.0,0.0,0.0
304021086,Bellbowrie - Moggill,10528.0,1090.0,10.0,0.0,0.0
304021087,Brookfield - Kenmore Hills,7020.0,1116.0,10.0,0.0,0.0
304021088,Chapel Hill,10731.0,1110.0,10.0,0.0,0.0
304021089,Fig Tree Pocket,4345.0,1119.0,10.0,0.0,0.0
304021090,Kenmore,9438.0,1095.0,10.0,0.0,0.0
304021091,Pinjarra Hills - Pullenvale,5673.0,1118.0,10.0,0.0,0.0
304031092,Chelmer - Graceville,7849.0,1113.0,10.0,0.0,0.0
304031093,Corinda,5321.0,1068.0,9.0,0.0,0.0
304031094,Indooroopilly,13430.0,1064.0,8.0,0.0,0.0
304031095,Sherwood,6452.0,1074.0,9.0,0.0,0.0
304031096,St Lucia,12220.0,1042.0,7.0,0.0,0.0
304031097,Taringa,9020.0,1069.0,9.0,0.0,0.0
304041098,Enoggera,9042.0,1048.0,8.0,0.0,0.0
304041099,Enoggera Reservoir,33.0,1060.0,8.0,0.0,0.0
304041100,Keperra,7416.0,993.0,5.0,0.0,0.0
304041101,Mitchelton,8909.0,1060.0,8.0,0.0,0.0
304041103,The Gap,17099.0,1093.0,10.0,0.0,0.0
304041104,Upper Kedron - Ferny Grove,11681.0,1088.0,10.0,0.0,0.0
305011105,Brisbane City,13310.0,1020.0,6.0,0.0,0.0
305011106,Fortitude Valley,9512.0,1033.0,7.0,0.0,0.0
305011107,Highgate Hill,6372.0,1036.0,7.0,0.0,0.0
305011108,Kangaroo Point,9761.0,1058.0,8.0,0.0,0.0
305011109,New Farm,12454.0,1068.0,9.0,0.0,0.0
305011110,South Brisbane,14243.0,1028.0,6.0,0.0,0.0
305011111,Spring Hill,6860.0,1008.0,5.0,0.0,0.0
305011112,West End,14953.0,1051.0,8.0,0.0,0.0
305021113,Balmoral,4554.0,1090.0,10.0,0.0,0.0
305021114,Bulimba,7407.0,1099.0,10.0,0.0,0.0
305021115,East Brisbane,6118.0,1047.0,7.0,0.0,0.0
305021116,Hawthorne,5133.0,1102.0,10.0,0.0,0.0
305021117,Morningside - Seven Hills,14308.0,1070.0,9.0,0.0,0.0
305021118,Norman Park,6857.0,1102.0,10.0,0.0,0.0
305031119,Albion,4305.0,1078.0,9.0,0.0,0.0
305031120,Alderley,6593.0,1089.0,10.0,0.0,0.0
305031121,Ascot,5769.0,1078.0,9.0,0.0,0.0
305031122,Clayfield,10754.0,1068.0,9.0,0.0,0.0
305031123,Grange,4627.0,1118.0,10.0,0.0,0.0
305031124,Hamilton (Qld),6768.0,1074.0,9.0,0.0,0.0
305031125,Hendra,4949.0,1105.0,10.0,0.0,0.0
305031126,Kelvin Grove - Herston,10165.0,1011.0,5.0,0.0,0.0
305031127,Newmarket,5083.0,1072.0,9.0,0.0,0.0
305031128,Newstead - Bowen Hills,18016.0,1099.0,10.0,0.0,0.0
305031129,Wilston,4031.0,1100.0,10.0,0.0,0.0
305031130,Windsor,7978.0,1078.0,9.0,0.0,0.0
305031131,Wooloowin - Lutwyche,11025.0,1070.0,9.0,0.0,0.0
305041132,Ashgrove,13716.0,1103.0,10.0,0.0,0.0
305041133,Auchenflower,5670.0,1092.0,10.0,0.0,0.0
305041134,Bardon,10343.0,1119.0,10.0,0.0,0.0
305041135,Paddington - Milton,12197.0,1099.0,10.0,0.0,0.0
305041136,Red Hill (Qld),5975.0,1090.0,10.0,0.0,0.0
305041137,Toowong,12428.0,1078.0,9.0,0.0,0.0
306011138,Brinsmead,5537.0,1060.0,8.0,0.0,0.0
306011139,Clifton Beach - Kewarra Beach,11789.0,1036.0,7.0,0.0,0.0
306011140,Freshwater - Stratford,3742.0,1051.0,8.0,0.0,0.0
306011141,Redlynch,13784.0,1057.0,8.0,0.0,0.0
306011142,Trinity Beach - Smithfield,16791.0,1033.0,7.0,0.0,0.0
306011143,Yorkeys Knob - Machans Beach,6133.0,961.0,3.0,0.0,0.0
306021144,Bentley Park,8360.0,978.0,4.0,0.0,0.0
306021145,Cairns City,12567.0,951.0,3.0,0.0,0.0
306021146,Earlville - Bayview Heights,8376.0,996.0,5.0,0.0,0.0
306021147,Edmonton,11409.0,967.0,3.0,0.0,0.0
306021148,Gordonvale - Trinity,9838.0,1006.0,5.0,0.0,0.0
306021149,Kanimbla - Mooroobool,9963.0,965.0,3.0,0.0,0.0
306021151,Manoora,6175.0,817.0,1.0,0.0,0.0
306021152,Manunda,5191.0,848.0,1.0,0.0,0.0
306021153,Mount Sheridan,8678.0,1015.0,6.0,0.0,0.0
306021154,Westcourt - Bungalow,6519.0,866.0,1.0,0.0,0.0
306021155,White Rock,4918.0,919.0,2.0,0.0,0.0
306021156,Whitfield - Edge Hill,8353.0,1018.0,6.0,0.0,0.0
306021157,Woree,5127.0,872.0,1.0,0.0,0.0
306031158,Babinda,4568.0,973.0,4.0,0.0,0.0
306031159,Innisfail,9257.0,871.0,1.0,0.0,0.0
306031160,Johnstone,8002.0,967.0,3.0,0.0,0.0
306031161,Tully,10999.0,943.0,2.0,0.0,0.0
306031163,Yarrabah,2505.0,512.0,1.0,0.0,0.0
306041164,Daintree,6674.0,950.0,3.0,0.0,0.0
306041165,Port Douglas,5582.0,1015.0,6.0,0.0,0.0
306051166,Atherton,11625.0,961.0,3.0,0.0,0.0
306051167,Herberton,5522.0,876.0,1.0,0.0,0.0
306051168,Kuranda,4826.0,968.0,3.0,0.0,0.0
306051169,Malanda - Yungaburra,9095.0,996.0,5.0,0.0,0.0
306051170,Mareeba,11825.0,922.0,2.0,0.0,0.0
307011171,Balonne,4320.0,943.0,2.0,0.0,0.0
307011172,Chinchilla,8775.0,968.0,3.0,0.0,0.0
307011173,Goondiwindi,6230.0,989.0,4.0,0.0,0.0
307011174,Inglewood - Waggamba,4065.0,928.0,2.0,0.0,0.0
307011175,Miles - Wandoan,4180.0,950.0,3.0,0.0,0.0
307011176,Roma,6838.0,988.0,4.0,0.0,0.0
307011177,Roma Surrounds,5989.0,1003.0,5.0,0.0,0.0
307011178,Tara,3851.0,841.0,1.0,0.0,0.0
307021179,Crows Nest - Rosalie,9175.0,950.0,3.0,0.0,0.0
307021180,Jondaryan,7662.0,942.0,2.0,0.0,0.0
307021181,Millmerran,3223.0,909.0,2.0,0.0,0.0
307021182,Pittsworth,5791.0,988.0,4.0,0.0,0.0
307021183,Wambo,17015.0,957.0,3.0,0.0,0.0
307031184,Clifton - Greenmount,5109.0,979.0,4.0,0.0,0.0
307031185,Southern Downs - East,4360.0,979.0,4.0,0.0,0.0
307031186,Southern Downs - West,4991.0,954.0,3.0,0.0,0.0
307031187,Stanthorpe,5286.0,913.0,2.0,0.0,0.0
307031188,Stanthorpe Surrounds,6247.0,961.0,3.0,0.0,0.0
307031189,Warwick,15525.0,922.0,2.0,0.0,0.0
308011190,Central Highlands - East,7156.0,897.0,1.0,0.0,0.0
308011191,Central Highlands - West,7616.0,985.0,4.0,0.0,0.0
308011192,Emerald,14089.0,1015.0,6.0,0.0,0.0
308031205,Berserker,7024.0,866.0,1.0,0.0,0.0
308031206,Bouldercombe,1948.0,955.0,3.0,0.0,0.0
308031207,Emu Park,5798.0,951.0,3.0,0.0,0.0
308031208,Frenchville - Mount Archer,9059.0,1001.0,5.0,0.0,0.0
308031209,Glenlee - Rockyview,5224.0,1067.0,9.0,0.0,0.0
308031210,Gracemere,12379.0,954.0,3.0,0.0,0.0
308031211,Lakes Creek,4880.0,902.0,2.0,0.0,0.0
308031212,Mount Morgan,2945.0,796.0,1.0,0.0,0.0
308031213,Norman Gardens,10709.0,996.0,5.0,0.0,0.0
308031214,Park Avenue,5292.0,912.0,2.0,0.0,0.0
308031215,Parkhurst - Kawana,7477.0,966.0,3.0,0.0,0.0
308031216,Rockhampton - West,5903.0,951.0,3.0,0.0,0.0
308031217,Rockhampton City,3364.0,830.0,1.0,0.0,0.0
308031218,Rockhampton Surrounds - East,3507.0,998.0,5.0,0.0,0.0
308031219,Rockhampton Surrounds - North,4598.0,1015.0,6.0,0.0,0.0
308031220,Rockhampton Surrounds - West,3002.0,1022.0,6.0,0.0,0.0
308031221,Shoalwater Bay,22.0,1136.0,10.0,0.0,0.0
308031222,The Range - Allenstown,7989.0,1003.0,5.0,0.0,0.0
308031223,Yeppoon,20244.0,1005.0,5.0,0.0,0.0
308041528,Banana,8817.0,998.0,5.0,0.0,0.0
308041529,Biloela,5694.0,982.0,4.0,0.0,0.0
308051530,Agnes Water - Miriam Vale,6807.0,918.0,2.0,0.0,0.0
308051531,Boyne Island - Tannum Sands,10063.0,994.0,5.0,0.0,0.0
308051532,Callemondah,30.0,1088.0,10.0,0.0,0.0
308051533,Clinton - New Auckland,14161.0,962.0,3.0,0.0,0.0
308051534,Gladstone,6174.0,872.0,1.0,0.0,0.0
308051535,Gladstone Hinterland,11529.0,987.0,4.0,0.0,0.0
308051536,Kin Kora - Sun Valley,3533.0,953.0,3.0,0.0,0.0
308051538,Telina - Toolooa,6387.0,974.0,4.0,0.0,0.0
308051539,West Gladstone,4832.0,896.0,1.0,0.0,0.0
309011224,Broadbeach Waters,8164.0,1064.0,8.0,0.0,0.0
309011225,Burleigh Heads,9176.0,1040.0,7.0,0.0,0.0
309011226,Burleigh Waters,14413.0,1048.0,8.0,0.0,0.0
309011227,Mermaid Beach - Broadbeach,13997.0,1037.0,7.0,0.0,0.0
309011228,Mermaid Waters,13205.0,1039.0,7.0,0.0,0.0
309011229,Miami,7445.0,1044.0,7.0,0.0,0.0
309021230,Coolangatta,6491.0,1000.0,5.0,0.0,0.0
309021231,Currumbin - Tugun,12339.0,1033.0,7.0,0.0,0.0
309021232,Currumbin Waters,9797.0,1025.0,6.0,0.0,0.0
309021233,Elanora,12539.0,1033.0,7.0,0.0,0.0
309021234,Palm Beach,16349.0,1038.0,7.0,0.0,0.0
309031235,Arundel,11171.0,1009.0,5.0,0.0,0.0
309031236,Biggera Waters,9973.0,978.0,4.0,0.0,0.0
309031237,Coombabah,10298.0,967.0,3.0,0.0,0.0
309031238,Labrador,18643.0,937.0,2.0,0.0,0.0
309031239,Paradise Point - Hollywell,9991.0,1049.0,8.0,0.0,0.0
309031240,Runaway Bay,9308.0,1023.0,6.0,0.0,0.0
309041241,Guanaba - Springbrook,4420.0,1034.0,7.0,0.0,0.0
309041242,Tamborine - Canungra,15692.0,1044.0,7.0,0.0,0.0
309051243,Currumbin Valley - Tallebudgera,7674.0,1061.0,8.0,0.0,0.0
309051244,Mudgeeraba - Bonogin,19552.0,1048.0,8.0,0.0,0.0
309051245,Reedy Creek - Andrews,8810.0,1066.0,9.0,0.0,0.0
309061246,Carrara,13147.0,1021.0,6.0,0.0,0.0
309061247,Highland Park,8433.0,1014.0,6.0,0.0,0.0
309061248,Nerang - Mount Nathan,21260.0,991.0,4.0,0.0,0.0
309061249,Pacific Pines - Gaven,18308.0,1030.0,6.0,0.0,0.0
309061250,Worongary - Tallai,8542.0,1054.0,8.0,0.0,0.0
309071251,Coomera,20225.0,1002.0,5.0,0.0,0.0
309071252,Helensvale,18949.0,1036.0,7.0,0.0,0.0
309071253,Hope Island,14665.0,1056.0,8.0,0.0,0.0
309071254,Jacobs Well - Alberton,4607.0,1022.0,6.0,0.0,0.0
309071256,Oxenford - Maudsland,17920.0,1034.0,7.0,0.0,0.0
309071552,Ormeau (East) - Stapylton,10681.0,1019.0,6.0,0.0,0.0
309071553,Ormeau (West) - Yatala,11879.0,1048.0,8.0,0.0,0.0
309071554,Pimpama - North,9910.0,1014.0,6.0,0.0,0.0
309071555,Pimpama - South,10491.0,977.0,4.0,0.0,0.0
309071556,Upper Coomera (South) - Wongawal,11420.0,1056.0,8.0,0.0,0.0
309071557,Upper Coomera - North,20287.0,999.0,5.0,0.0,0.0
309071558,Willow Vale - Pimpama (West),7027.0,1022.0,6.0,0.0,0.0
309081259,Clear Island Waters,4395.0,1057.0,8.0,0.0,0.0
309081260,Merrimac,7210.0,1008.0,5.0,0.0,0.0
309081262,Varsity Lakes,16639.0,1013.0,6.0,0.0,0.0
309081559,Robina - East,16861.0,1047.0,7.0,0.0,0.0
309081560,Robina - West,8804.0,1026.0,6.0,0.0,0.0
309091263,Ashmore,12415.0,1018.0,6.0,0.0,0.0
309091264,Molendinar,6450.0,996.0,5.0,0.0,0.0
309091265,Parkwood,8837.0,1020.0,6.0,0.0,0.0
309091540,Southport - North,17891.0,943.0,2.0,0.0,0.0
309091541,Southport - South,18893.0,968.0,3.0,0.0,0.0
309101267,Benowa,9889.0,1039.0,7.0,0.0,0.0
309101268,Bundall,4895.0,1056.0,8.0,0.0,0.0
309101269,Main Beach,3998.0,1059.0,8.0,0.0,0.0
309101561,Surfers Paradise - North,12204.0,990.0,4.0,0.0,0.0
309101562,Surfers Paradise - South,14210.0,983.0,4.0,0.0,0.0
310011271,Darra - Sumner,4699.0,954.0,3.0,0.0,0.0
310011272,Durack,8254.0,905.0,2.0,0.0,0.0
310011274,Inala - Richlands,19891.0,758.0,1.0,0.0,0.0
310011275,Oxley (Qld),8578.0,1059.0,8.0,0.0,0.0
310011276,Wacol,6220.0,762.0,1.0,0.0,0.0
310011563,Doolandella,8598.0,972.0,4.0,0.0,0.0
310011564,Forest Lake - Ellen Grove,22478.0,1007.0,5.0,0.0,0.0
310021277,Boonah,12617.0,996.0,5.0,0.0,0.0
310021278,Esk,5052.0,940.0,2.0,0.0,0.0
310021280,Lockyer Valley - East,21208.0,939.0,2.0,0.0,0.0
310021281,Lowood,14197.0,941.0,2.0,0.0,0.0
310021282,Rosewood,14217.0,969.0,3.0,0.0,0.0
310031283,Brassall,12115.0,930.0,2.0,0.0,0.0
310031284,Bundamba,9334.0,921.0,2.0,0.0,0.0
310031285,Churchill - Yamanto,6817.0,966.0,3.0,0.0,0.0
310031286,Ipswich - Central,6715.0,916.0,2.0,0.0,0.0
310031287,Ipswich - East,17975.0,910.0,2.0,0.0,0.0
310031288,Ipswich - North,4561.0,1050.0,8.0,0.0,0.0
310031289,Karalee - Barellan Point,6694.0,1079.0,9.0,0.0,0.0
310031290,Karana Downs,6032.0,1088.0,10.0,0.0,0.0
310031291,Leichhardt - One Mile,8268.0,829.0,1.0,0.0,0.0
310031292,North Ipswich - Tivoli,6416.0,931.0,2.0,0.0,0.0
310031293,Raceview,15154.0,966.0,3.0,0.0,0.0
310031294,Ripley,12774.0,1049.0,8.0,0.0,0.0
310031295,Riverview,3067.0,773.0,1.0,0.0,0.0
310041297,Camira - Gailes,9249.0,966.0,3.0,0.0,0.0
310041299,Collingwood Park - Redbank,11686.0,944.0,2.0,0.0,0.0
310041300,Goodna,10885.0,847.0,1.0,0.0,0.0
310041302,Redbank Plains,24349.0,896.0,1.0,0.0,0.0
310041303,Springfield,7322.0,1014.0,6.0,0.0,0.0
310041304,Springfield Lakes,23526.0,1043.0,7.0,0.0,0.0
310041565,Augustine Heights - Brookwater,8987.0,1090.0,10.0,0.0,0.0
310041566,Bellbird Park,9191.0,973.0,4.0,0.0,0.0
311011305,Beaudesert,14674.0,915.0,2.0,0.0,0.0
311021306,Beenleigh,8425.0,868.0,1.0,0.0,0.0
311021307,Eagleby,13594.0,854.0,1.0,0.0,0.0
311021308,Edens Landing - Holmview,9549.0,974.0,4.0,0.0,0.0
311021309,Mount Warren Park,5736.0,971.0,4.0,0.0,0.0
311021310,Wolffdene - Bahrs Scrub,9016.0,1026.0,6.0,0.0,0.0
311031311,Boronia Heights - Park Ridge,19166.0,951.0,3.0,0.0,0.0
311031312,Browns Plains,8161.0,907.0,2.0,0.0,0.0
311031313,Chambers Flat - Logan Reserve,8869.0,966.0,3.0,0.0,0.0
311031314,Crestmead,12158.0,863.0,1.0,0.0,0.0
311031316,Hillcrest,8832.0,992.0,4.0,0.0,0.0
311031317,Marsden,15988.0,839.0,1.0,0.0,0.0
311031318,Munruben - Park Ridge South,4428.0,1016.0,6.0,0.0,0.0
311031319,Regents Park - Heritage Park,16032.0,983.0,4.0,0.0,0.0
311041322,Logan Village,8608.0,1025.0,6.0,0.0,0.0
311041567,Flagstone (East) - Riverbend,6632.0,1013.0,6.0,0.0,0.0
311041568,Flagstone (West) - New Beith,10051.0,1064.0,8.0,0.0,0.0
311041569,Greenbank - North Maclean,7637.0,1010.0,5.0,0.0,0.0
311041570,Jimboomba - Glenlogan,18013.0,1021.0,6.0,0.0,0.0
311041571,Yarrabilba,10706.0,928.0,2.0,0.0,0.0
311051323,Bethania - Waterford,12125.0,934.0,2.0,0.0,0.0
311051324,Cornubia - Carbrook,9076.0,1063.0,8.0,0.0,0.0
311051325,Loganholme - Tanah Merah,11588.0,1003.0,5.0,0.0,0.0
311051326,Loganlea,11776.0,866.0,1.0,0.0,0.0
311051327,Shailer Park,12073.0,1056.0,8.0,0.0,0.0
311051328,Waterford West,7815.0,876.0,1.0,0.0,0.0
311061329,Daisy Hill,6897.0,1037.0,7.0,0.0,0.0
311061330,Kingston (Qld),10371.0,774.0,1.0,0.0,0.0
311061331,Logan Central,6356.0,682.0,1.0,0.0,0.0
311061332,Rochedale South - Priestdale,15394.0,1033.0,7.0,0.0,0.0
311061333,Slacks Creek,10408.0,857.0,1.0,0.0,0.0
311061334,Springwood,9842.0,1027.0,6.0,0.0,0.0
311061335,Underwood,6809.0,1019.0,6.0,0.0,0.0
311061336,Woodridge,12982.0,736.0,1.0,0.0,0.0
312011337,Bowen,9874.0,919.0,2.0,0.0,0.0
312011338,Broadsound - Nebo,8730.0,989.0,4.0,0.0,0.0
312011339,Clermont,3893.0,1006.0,5.0,0.0,0.0
312011340,Collinsville,3898.0,945.0,2.0,0.0,0.0
312011341,Moranbah,9425.0,1036.0,7.0,0.0,0.0
312021342,Andergrove - Beaconsfield,15824.0,980.0,4.0,0.0,0.0
312021343,East Mackay,3756.0,992.0,4.0,0.0,0.0
312021344,Eimeo - Rural View,13495.0,1036.0,7.0,0.0,0.0
312021346,Mackay,4026.0,907.0,2.0,0.0,0.0
312021347,Mackay Harbour,615.0,1031.0,6.0,0.0,0.0
312021348,Mount Pleasant - Glenella,11558.0,1052.0,8.0,0.0,0.0
312021349,North Mackay,6283.0,953.0,3.0,0.0,0.0
312021350,Ooralea - Bakers Creek,5941.0,1029.0,6.0,0.0,0.0
312021351,Pioneer Valley,8897.0,1010.0,5.0,0.0,0.0
312021352,Sarina,11822.0,977.0,4.0,0.0,0.0
312021353,Seaforth - Calen,8181.0,1003.0,5.0,0.0,0.0
312021354,Shoal Point - Bucasia,6084.0,1024.0,6.0,0.0,0.0
312021355,Slade Point,3455.0,942.0,2.0,0.0,0.0
312021356,South Mackay,6918.0,948.0,3.0,0.0,0.0
312021357,Walkerston - Eton,8457.0,1031.0,6.0,0.0,0.0
312021358,West Mackay,6364.0,994.0,5.0,0.0,0.0
312031359,Airlie - Whitsundays,14523.0,1006.0,5.0,0.0,0.0
312031361,Proserpine,8858.0,985.0,4.0,0.0,0.0
313011362,Beachmere - Sandstone Point,16469.0,962.0,3.0,0.0,0.0
313011363,Bribie Island,20612.0,954.0,3.0,0.0,0.0
313021364,Burpengary - East,6658.0,1049.0,8.0,0.0,0.0
313021366,Caboolture - South,23625.0,877.0,1.0,0.0,0.0
313021367,Elimbah,4290.0,1027.0,6.0,0.0,0.0
313021368,Morayfield - East,11078.0,935.0,2.0,0.0,0.0
313021369,Wamuran,4228.0,1025.0,6.0,0.0,0.0
313021572,Caboolture - East,17736.0,882.0,1.0,0.0,0.0
313021573,Caboolture - West,12165.0,908.0,2.0,0.0,0.0
313031370,Kilcoy,5799.0,954.0,3.0,0.0,0.0
313031371,Woodford - D'Aguilar,9100.0,989.0,4.0,0.0,0.0
313041372,Burpengary,16488.0,988.0,4.0,0.0,0.0
313041373,Deception Bay,22686.0,899.0,1.0,0.0,0.0
313041374,Morayfield,5867.0,1019.0,6.0,0.0,0.0
313041375,Narangba,20914.0,1039.0,7.0,0.0,0.0
313041376,Upper Caboolture,3260.0,1048.0,8.0,0.0,0.0
313051377,Clontarf,8415.0,965.0,3.0,0.0,0.0
313051378,Margate - Woody Point,11974.0,947.0,2.0,0.0,0.0
313051379,Redcliffe,10434.0,933.0,2.0,0.0,0.0
313051380,Rothwell - Kippa-Ring,17385.0,937.0,2.0,0.0,0.0
313051574,Moreton Island,309.0,1055.0,8.0,0.0,0.0
313051575,Scarborough - Newport,15257.0,1032.0,7.0,0.0,0.0
314011382,Albany Creek,16410.0,1087.0,10.0,0.0,0.0
314011383,Cashmere,19643.0,1080.0,9.0,0.0,0.0
314011384,Dayboro,9213.0,1075.0,9.0,0.0,0.0
314011385,Eatons Hill,7822.0,1101.0,10.0,0.0,0.0
314011386,The Hills District,24313.0,1082.0,9.0,0.0,0.0
314011387,Samford Valley,12385.0,1102.0,10.0,0.0,0.0
314021389,Murrumba Downs - Griffin,23089.0,1029.0,6.0,0.0,0.0
314021576,Dakabin,5275.0,979.0,4.0,0.0,0.0
314021577,Kallangur,21749.0,946.0,2.0,0.0,0.0
314021578,Mango Hill,14921.0,1037.0,7.0,0.0,0.0
314021579,North Lakes,23030.0,1044.0,7.0,0.0,0.0
314031391,Bray Park,10271.0,986.0,4.0,0.0,0.0
314031392,Lawnton,7095.0,962.0,3.0,0.0,0.0
314031393,Petrie,8735.0,1007.0,5.0,0.0,0.0
314031394,Strathpine - Brendale,13747.0,956.0,3.0,0.0,0.0
315011395,Aurukun,1101.0,501.0,1.0,0.0,0.0
315011396,Cape York,7803.0,786.0,1.0,0.0,0.0
315011397,Croydon - Etheridge,981.0,954.0,3.0,0.0,0.0
315011398,Kowanyama - Pormpuraaw,1691.0,535.0,1.0,0.0,0.0
315011399,Northern Peninsula,2781.0,702.0,1.0,0.0,0.0
315011400,Tablelands,6204.0,944.0,2.0,0.0,0.0
315011401,Torres,3421.0,904.0,2.0,0.0,0.0
315011402,Torres Strait Islands,4124.0,649.0,1.0,0.0,0.0
315011403,Weipa,4097.0,1058.0,8.0,0.0,0.0
315021404,Carpentaria,4921.0,719.0,1.0,0.0,0.0
315021405,Mount Isa,18317.0,975.0,4.0,0.0,0.0
315021406,Mount Isa Surrounds,4044.0,953.0,3.0,0.0,0.0
315021407,Northern Highlands,3095.0,991.0,4.0,0.0,0.0
315031408,Barcaldine - Blackall,4749.0,986.0,4.0,0.0,0.0
315031409,Charleville,3971.0,948.0,3.0,0.0,0.0
315031410,Far Central West,2156.0,962.0,3.0,0.0,0.0
315031411,Far South West,2713.0,915.0,2.0,0.0,0.0
315031412,Longreach,3647.0,1003.0,5.0,0.0,0.0
316011413,Buderim - North,17960.0,1048.0,8.0,0.0,0.0
316011414,Buderim - South,17501.0,1056.0,8.0,0.0,0.0
316011415,Mountain Creek,11950.0,1030.0,6.0,0.0,0.0
316011416,Sippy Downs,11544.0,1005.0,5.0,0.0,0.0
316021417,Aroona - Currimundi,10043.0,1016.0,6.0,0.0,0.0
316021418,Buddina - Minyama,6956.0,1037.0,7.0,0.0,0.0
316021419,Caloundra - Kings Beach,6973.0,954.0,3.0,0.0,0.0
316021421,Golden Beach - Pelican Waters,13035.0,1023.0,6.0,0.0,0.0
316021422,Moffat Beach - Battery Hill,8130.0,1014.0,6.0,0.0,0.0
316021423,Parrearra - Warana,10392.0,1030.0,6.0,0.0,0.0
316021424,Wurtulla - Birtinya,10671.0,1029.0,6.0,0.0,0.0
316021580,Caloundra West - Baringa,15707.0,1030.0,6.0,0.0,0.0
316021581,Meridan Plains - Little Mountain,14397.0,1016.0,6.0,0.0,0.0
316031425,Coolum Beach,15948.0,1039.0,7.0,0.0,0.0
316031426,Marcoola - Mudjimba,11961.0,1023.0,6.0,0.0,0.0
316031427,Maroochydore - Kuluin,23327.0,1001.0,5.0,0.0,0.0
316031428,Mooloolaba - Alexandra Headland,12443.0,1028.0,6.0,0.0,0.0
316051434,Noosa Heads,5120.0,1060.0,8.0,0.0,0.0
316051435,Noosaville,9344.0,1043.0,7.0,0.0,0.0
316051437,Sunshine Beach,6851.0,1058.0,8.0,0.0,0.0
316051438,Tewantin,10538.0,989.0,4.0,0.0,0.0
316051543,Peregian Beach - Marcus Beach,4107.0,1075.0,9.0,0.0,0.0
316051544,Peregian Springs,10694.0,1046.0,7.0,0.0,0.0
316061439,Beerwah,9255.0,984.0,4.0,0.0,0.0
316061440,Caloundra Hinterland,9110.0,1012.0,6.0,0.0,0.0
316061441,Glass House Mountains,6552.0,1021.0,6.0,0.0,0.0
316061442,Landsborough,15652.0,1042.0,7.0,0.0,0.0
316061443,Maroochy Hinterland,6830.0,1014.0,6.0,0.0,0.0
316061444,Palmwoods,11643.0,1029.0,6.0,0.0,0.0
316071545,Bli Bli,10750.0,1036.0,7.0,0.0,0.0
316071546,Diddillibah - Rosemount,4403.0,1026.0,6.0,0.0,0.0
316071547,Eumundi - Yandina,12348.0,1028.0,6.0,0.0,0.0
316071548,Nambour,22492.0,966.0,3.0,0.0,0.0
316081549,Noosa Hinterland,24207.0,1028.0,6.0,0.0,0.0
317011445,Cambooya - Wyreema,7899.0,1042.0,7.0,0.0,0.0
317011446,Darling Heights,14576.0,952.0,3.0,0.0,0.0
317011447,Drayton - Harristown,10823.0,907.0,2.0,0.0,0.0
317011448,Gatton,7951.0,882.0,1.0,0.0,0.0
